COLLEGE OF ENGINEERING & ARCHITECTURE,,,,,,,,,,,,,,INVENTORY,,,,,,,,,,,,PREVENTIVE MAINTENACE,,,,,,,,,,,,,CORRECTIVE MAINTENANCE,,,,,,,,,,,,,CALIBRATION,,,,,,,,,,,,,,,,,,
POWER ELECTRONICS LABORATORY BLDG. 42 ROOM 202,,,,,,,,,,,,,,C - Complete,,,,,,INC - Incomplete,,,,,,X - Schedule,,,,,,,,P - Performed,,,,,X - Schedule,,,,,,,,P - Performed,,,,,X - Next Calibration,,,,,,,,,,,,,,,,,,
MACHINES/EQUIPMENT/INSTRUMENTS (MEI'S) MASTER PLAN FY 2024,,,,,,,,,,,,,,X - Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P - Performed,,,,,,,,,,,,,,,,,,
No.,Manufacturer/Brand,Particular's/Name of MEI's,Type Model,QTY,Unit,Aquisition Aquired ,Serial/Product No. ,Price (Php),Condition Please Put (/),,User Manual Code (0/1),Callibration Code (0/1),Memorandum Receipt (Name of Person),JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,STATUS,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,STATUS,CALIBRATION FREQUENCY,DATE CALIBRATED,CALIBRATION DUE ,CERTIFICATE NO.,TRACEABILITY,TYPE OF CALIBRATION,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,REMARKS / STATUS
,,,,,,,,,Functional,Non-Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A) Frequently Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ATTEN,Spectrum Analyzer,AT 6011,8,PCS,6/24/2014,1010114801546,"81,610",/,,1,1,NO MR,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,1010114801548,"81,610",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,1010114801545,"81,610",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,1010114801527,"81,610",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,1010114801542,"81,610",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,1010114801471,"81,610",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,1010114801539,"81,610",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,1010114801541,"81,610",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
12,SUIN,Digital AC Millivolt Meter,SM2050A,4,PCS,8/20/2015,9A301097,"14,000",/,,0,1,ROMANO PIMENTEL,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,8/20/2015,9A301095,"14,000",/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,8/20/2015,9A301096,"14,000",/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,8/20/2015,9A301098,"14,000",/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
13,ATTEN,Analogue Oscilloscopes,AT-7340,8,PCS,6/24/2014,ASP1311003604,"34,998",/,,0,1,NO MR,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,ASP1311003607,"34,998",/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,ASP1311003608,"34,998",/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,ASP1311003603,"34,998",/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,ASP1311003606,"34,998",/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,ASP1311003609,"34,998",/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,ASP1311003605,"34,998",/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,ASP1311003610,"34,998",/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
14,DE LORENZO,3155AL2RM,DL M220,2,PCS,6/24/2014,16/00358.1,NO PRICE,/,,0,0,NO MR,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2014,16/00358.3,NO PRICE,/,,0,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
15,DE LORENZO,Operational Amplifier,DL 3155M16,3,SET,6/24/2016,16/00360.8,"26,707",/,,1,0,KRISTINA BADEC,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,16/00360.7,"26,707",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,16/00360.9,"26,707",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
16,DE LORENZO,Transistor Amplifier Circuit,DL 3155E14,3,SET,6/24/2014,14/01013.9,"36,329",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2014,14/01013.3,"36,329",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2014,14/01013.10,"36,329",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
17,DE LORENZO,Breadboard Module,DL 3155DES,3,SET,6/24/2014,15/01879.3,"38,785",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2014,15/01879.1,"38,785",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2014,15/01879.2,"38,785",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
18,DE LORENZO,Power Amplifier,DL 3155M17,3,SET,6/24/2014,14/02559.1,"33,973",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2014,14/02559.9,"33,973",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2014,14/02559.6,"33,973",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
19,DE LORENZO,Sensor Set,DL 3155E25T,3,SET,6/24/2014,16/00111.3,"54,593",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2014,16/00111.6,"54,593",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2014,16/00111.2,"54,593",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
20,DE LORENZO,Transistor Feedback,DL3155E16,3,SET,6/24/2020,16/00359.6,"30,831",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2020,16/00111.3,"30,831",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2020,16/00111.7,"30,831",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
21,DE LORENZO,Transistor Power Amplifier,DL 3155E15,3,SET,6/24/2016,13/03185.7,"41,730",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,13/03185.10,"41,730",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,13/03185.2,"41,730",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
22,DE LORENZO,SCR Triac,DL 3155EE29,3,SET,6/24/2016,16/00080.12,"35,151.20",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,16/00080.19,NO PRICE,/,,1,0,NO MR,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,16/00080.16,NO PRICE,/,,1,0,NO MR,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
23,DE LORENZO,Circuit with Filter,DL 3155R23,3,SET,6/24/2016,14/03128.4,"41,239",/,,1,0,KRISTINA BADEC,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,14/03128.16,"41,239",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,14/03128.17,"41,239",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
24,DE LORENZO,Transducer Fundamentals,DL 3155E25,3,SET,6/24/2016,14/02777.5,"55,771",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,14/02777.4,"55,771",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,14/02777.6,"55,771",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
25,DE LORENZO,Power Electronics and Controls, DL 3155E10R,3,SET,6/24/2016,13/02619.1,"51,843",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,13/02619.2,"51,843",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,13/02619.3,"51,843",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
26,DE LORENZO,Power Electronics,DL 3155E22,3,SET,6/24/2016,15/00213.8,"31,518",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,15/00213.4,"31,518",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,6/24/2016,15/00213.7,"31,518",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
27,EDIBON,"Technical Teaching Equipment, M1 Kit",,8,SET,8/20/2015,M1KIT0138/14,"24,500",/,,1,0,ROMANO PIMENTEL,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M1KIT0139/14,"24,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M1KIT0140/14,"24,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M1KIT0141/14,"24,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M1KIT0142/14,"24,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M1KIT0143/14,"24,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M1KIT0144/14,"24,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M1KIT0145/14,"24,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
28,EDIBON,"Technical Teaching Equipment, M2 Kit",,8,SET,8/20/2015,M2KIT0144/14,"32,500",/,,1,0,ROMANO PIMENTEL,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M2KIT0145/14,"32,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M2KIT0146/14,"32,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M2KIT0147/14,"32,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M2KIT0148/14,"32,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M2KIT0149/14,"32,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M2KIT0150/14,"32,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M2KIT0151/14,"32,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
29,EDIBON,"Technical Teaching Equipment, M3 Kit",,8,SET,8/20/2015,M3KIT0055/14,"26,500",/,,1,0,ROMANO PIMENTEL,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M3KIT0056/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M3KIT0057/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M3KIT0058/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M3KIT0059/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M3KIT0060/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M3KIT0061/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M3KIT0062/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
30,EDIBON,"Technical Teaching Equipment, M4 Kit",,8,SET,8/20/2015,M4KIT0025/14,"29,500",/,,1,0,ROMANO PIMENTEL,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M4KIT0026/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M4KIT0027/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M4KIT0028/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M4KIT0029/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M4KIT0030/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M4KIT0031/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M4KIT0032/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
31,EDIBON,"Technical Teaching Equipment, M5 Kit",,4,SET,8/20/2015,M5KIT0015/13,NO PRICE,/,,1,0,NO MR,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M5KIT0016/13,NO PRICE,/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M5KIT0018/13,NO PRICE,/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M5KIT0019/13,NO PRICE,/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
32,EDIBON,"Technical Teaching Equipment, M6 Kit",,8,SET,8/20/2015,M6KIT0050/14,"26,500",/,,1,0,ROMANO PIMENTEL,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M6KIT0051/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M6KIT0052/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M6KIT0053/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M6KIT0054/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M6KIT0055/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M6KIT0056/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M6KIT0057/14,"26,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
33,EDIBON,"Technical Teaching Equipment, M7 Kit",,8,SET,8/20/2015,M7KIT0055/14,"27,500",/,,1,0,ROMANO PIMENTEL,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M7KIT0056/14,"27,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M7KIT0057/14,"27,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M7KIT0058/14,"27,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M7KIT0059/14,"27,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M7KIT0060/14,"27,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M7KIT0061/14,"27,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M7KIT0062/14,"27,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
34,EDIBON,"Technical Teaching Equipment, M8 Kit",,8,SET,8/20/2015,M8KIT0028/14,"29,500",/,,1,0,ROMANO PIMENTEL,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M8KIT0029/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M8KIT0030/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M8KIT0031/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M8KIT0032/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M8KIT0033/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,M8KIT0034/14,"29,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
